state_ut,year,01_District_wise_crimes_committed_IPC_2001_2012_total_ipc_crimes,01_District_wise_crimes_committed_IPC_2013_total_ipc_crimes,17_Crime_by_place_of_occurrence_2001_2012_total_-_dacoity,17_Crime_by_place_of_occurrence_2001_2012_total_-_robbery,17_Crime_by_place_of_occurrence_2001_2012_total_-_burglary,17_Crime_by_place_of_occurrence_2001_2012_total_-_theft
ANDHRA PRADESH,2011,6294.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,6391.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,5980.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,2141.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,1792.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,573.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,4161.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,2948.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,7225.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,479.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,3468.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,4886.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,4818.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,4516.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,3797.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,8311.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2011,189780.0,,126.0,600.0,8300.0,28267.0
ANDHRA PRADESH,2012,5710.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,5441.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,4465.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6110.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,17979.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6945.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,339.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,7371.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,4687.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,15992.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,8991.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6041.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,7211.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6687.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6485.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6070.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,8934.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6854.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,5542.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,6675.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,2125.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,2094.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,916.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,3818.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,2609.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,7686.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,732.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,2733.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,4626.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,4482.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,4722.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,3583.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,7867.0,,131.0,668.0,8442.0,27475.0
ANDHRA PRADESH,2012,192522.0,,131.0,668.0,8442.0,27475.0
ARUNACHAL PRADESH,2001,163.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,139.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,126.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,103.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,190.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,498.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,243.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,56.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,361.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,148.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,140.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,48.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,127.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2001,2342.0,,22.0,84.0,248.0,443.0
ARUNACHAL PRADESH,2002,180.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,178.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,126.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,84.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,169.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,383.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,264.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,44.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,331.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,152.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,132.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,44.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,141.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2002,2228.0,,22.0,96.0,249.0,395.0
ARUNACHAL PRADESH,2003,145.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,116.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,25.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,101.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,83.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,189.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,405.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,232.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,55.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,257.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,123.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,118.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,49.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,146.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,17.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2003,2061.0,,37.0,60.0,253.0,370.0
ARUNACHAL PRADESH,2004,162.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,112.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,39.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,100.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,104.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,180.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,440.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,292.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,51.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,329.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,95.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,138.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,75.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,122.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,17.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2004,2256.0,,30.0,45.0,215.0,388.0
ARUNACHAL PRADESH,2005,148.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,128.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,53.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,104.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,111.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,158.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,496.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,313.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,80.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,230.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,119.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,180.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,48.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,114.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,22.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2005,2304.0,,23.0,77.0,263.0,531.0
ARUNACHAL PRADESH,2006,153.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,135.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,36.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,124.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,113.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,173.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,556.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,245.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,85.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,250.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,111.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,152.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,49.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,99.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,13.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2006,2294.0,,28.0,74.0,257.0,451.0
ARUNACHAL PRADESH,2007,171.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,101.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,69.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,110.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,104.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,206.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,576.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,239.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,76.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,218.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,123.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,141.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,46.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,101.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,5.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2007,2286.0,,16.0,75.0,240.0,513.0
ARUNACHAL PRADESH,2008,199.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,133.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,97.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,144.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,97.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,159.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,541.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,179.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,55.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,276.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,135.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,162.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,42.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,141.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,14.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2008,2374.0,,14.0,79.0,245.0,445.0
ARUNACHAL PRADESH,2009,20.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,207.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,115.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,72.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,163.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,137.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,170.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,456.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,222.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,55.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,243.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,127.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,136.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,44.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,166.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,29.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2009,2362.0,,20.0,55.0,201.0,381.0
ARUNACHAL PRADESH,2010,29.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,249.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,119.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,54.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,141.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,131.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,176.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,444.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,95.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,240.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,53.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,237.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,113.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,164.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,40.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,140.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,14.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2010,2439.0,,15.0,69.0,211.0,445.0
ARUNACHAL PRADESH,2011,21.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,201.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,90.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,33.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,102.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,118.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,158.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,553.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,99.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,235.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,55.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,210.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,78.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,136.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,49.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,143.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,5.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2011,2286.0,,13.0,64.0,183.0,414.0
ARUNACHAL PRADESH,2012,15.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,223.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,78.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,29.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,140.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,112.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,226.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,505.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,104.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,170.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,51.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,218.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,136.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,168.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,46.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,187.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,12.0,,20.0,65.0,215.0,402.0
ARUNACHAL PRADESH,2012,2420.0,,20.0,65.0,215.0,402.0
ASSAM,2001,1778.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,810.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,8.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,3462.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1454.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,652.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1505.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1565.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,343.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,873.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1166.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,4373.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,820.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1190.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,2011.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,721.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,843.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,776.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1779.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,731.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,187.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,3202.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1194.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,101.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1643.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,2309.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,1381.0,,532.0,687.0,2423.0,5367.0
ASSAM,2001,36877.0,,532.0,687.0,2423.0,5367.0
ASSAM,2002,1527.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,818.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,52.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,3520.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,861.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,689.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1721.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1642.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,116.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,959.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1347.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,4384.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,814.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1130.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1673.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,527.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,894.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,896.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1925.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,782.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,213.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,3254.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1011.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,13.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1881.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,2269.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,1428.0,,473.0,607.0,2504.0,5555.0
ASSAM,2002,36346.0,,473.0,607.0,2504.0,5555.0
ASSAM,2003,1644.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,772.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,24.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,3457.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1400.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,762.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1920.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1901.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,182.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1098.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1459.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,5590.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,791.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1131.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1255.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,619.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,919.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,723.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1651.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,861.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,212.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,3539.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1215.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,30.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1628.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,2317.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,1095.0,,471.0,523.0,2606.0,5525.0
ASSAM,2003,38195.0,,471.0,523.0,2606.0,5525.0
ASSAM,2004,1543.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1142.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,22.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,3518.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1653.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,838.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,2160.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,2074.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,330.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1053.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1514.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,5074.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,798.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,953.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,2559.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,593.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1097.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,859.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1478.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,792.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,229.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,3477.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1133.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,110.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1514.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,2639.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,1523.0,,360.0,505.0,2544.0,5866.0
ASSAM,2004,40675.0,,360.0,505.0,2544.0,5866.0
ASSAM,2005,1981.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,306.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,825.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,15.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,3930.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,323.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,1156.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,943.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,2285.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,2095.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,290.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,1162.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,1421.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,5651.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,888.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,981.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,891.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,685.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,1083.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,928.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,1615.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,981.0,,334.0,451.0,2255.0,6369.0
ASSAM,2005,220.0,,334.0,451.0,2255.0,6369.0
